WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.opt1,Input.opt2,Input.opt3,Input.testurl,Input.video,Input.start_img,Input.goal_img,Answer.colorcube,Answer.rating1,Answer.rating2,Answer.rating3,Answer.rating4,Answer.survey_age,Answer.survey_education,Answer.survey_gamer,Answer.survey_robotics,Approve,Reject
A2F7D8EOTB663,Sat Sep 06 00:02:33 GMT 2014,Sat Sep 06 00:42:04 GMT 2014,2371,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/rmrXd2NFzyo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_28,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_28,Green,6,6,5,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Fri Sep 05 23:57:30 GMT 2014,Fri Sep 05 23:58:12 GMT 2014,42,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/6Ed1qxwcbNY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_29,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_29,Red,6,5,5,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:31 GMT 2014,Sat Sep 06 00:41:32 GMT 2014,2341,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6AzmdbCCK5s,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_30,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_30,Yellow,2,2,5,3,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:11 GMT 2014,Sat Sep 06 00:33:02 GMT 2014,1851,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/-GFxZH-RmH4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_31,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_31,Green,5,4,5,5,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:01:55 GMT 2014,Sat Sep 06 00:25:08 GMT 2014,1393,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,7,6,6,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:16 GMT 2014,Sat Sep 06 00:34:07 GMT 2014,1911,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,7,6,6,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Fri Sep 05 23:59:01 GMT 2014,Sat Sep 06 00:11:03 GMT 2014,722,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/5GZbVGgfrQU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_34,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_34,Green,7,5,6,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:06 GMT 2014,Sat Sep 06 00:31:28 GMT 2014,1762,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,7,5,6,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:22 GMT 2014,Sat Sep 06 00:35:25 GMT 2014,1983,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,2,3,2,2,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Fri Sep 05 23:58:20 GMT 2014,Fri Sep 05 23:58:56 GMT 2014,36,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,5,5,6,6,age_group_2,education_level_2,no,yes,,
A2F7D8EOTB663,Sat Sep 06 00:02:08 GMT 2014,Sat Sep 06 00:32:15 GMT 2014,1807,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,7,5,6,6,age_group_2,education_level_2,no,yes,,
A2QAIIROYI52KO,Sat Sep 06 00:20:57 GMT 2014,Sat Sep 06 00:22:47 GMT 2014,110,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/rmrXd2NFzyo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_28,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_28,Green,7,7,7,7,age_group_3,education_level_1,no,no,,
A2R794P3E8X0MK,Sat Sep 06 00:21:03 GMT 2014,Sat Sep 06 00:22:41 GMT 2014,98,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,2,2,2,3,age_group_2,education_level_2,yes,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:58 GMT 2014,Sat Sep 06 00:29:49 GMT 2014,471,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/uTDs5cQdFyE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_22,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_22,Green,7,6,6,6,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:22:04 GMT 2014,Sat Sep 06 00:30:30 GMT 2014,506,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/Budxen0JJQA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_25,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_25,Green,5,5,5,5,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:39 GMT 2014,Sat Sep 06 00:28:28 GMT 2014,409,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/A682l-KTiZc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_26,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_26,Red,6,3,3,4,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:45 GMT 2014,Sat Sep 06 00:29:02 GMT 2014,437,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/wcFfd6SWFTk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_27,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_27,Yellow,6,6,6,6,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:33 GMT 2014,Sat Sep 06 00:27:36 GMT 2014,363,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/-GFxZH-RmH4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_31,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_31,Green,4,3,3,4,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:14 GMT 2014,Sat Sep 06 00:24:23 GMT 2014,189,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/5GZbVGgfrQU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_34,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_34,Green,6,4,6,5,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:22 GMT 2014,Sat Sep 06 00:25:32 GMT 2014,250,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,6,6,6,6,age_group_3,education_level_2,no,no,,
A2TDGWWPX6IMIZ,Sat Sep 06 00:21:28 GMT 2014,Sat Sep 06 00:26:21 GMT 2014,293,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,6,5,5,5,age_group_3,education_level_2,no,no,,
A2ZDZND093J4BB,Sat Sep 06 00:24:56 GMT 2014,Sat Sep 06 00:25:50 GMT 2014,54,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/qavuFes_nYA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_19,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_19,Green,6,6,7,7,age_group_1,education_level_3,yes,no,,
A2ZDZND093J4BB,Sat Sep 06 00:22:39 GMT 2014,Sat Sep 06 00:24:03 GMT 2014,84,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,6,5,7,7,age_group_1,education_level_3,yes,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:32 GMT 2014,Sat Sep 06 00:22:47 GMT 2014,255,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6o485OVnazU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15,Yellow,7,6,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:39 GMT 2014,Sat Sep 06 00:36:32 GMT 2014,1013,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/uYgtgP3eLYw,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16,Green,3,1,1,1,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:41 GMT 2014,Sat Sep 06 00:25:37 GMT 2014,416,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/JTfHi2xvOQo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_17,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_17,Red,2,1,3,2,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:39 GMT 2014,Sat Sep 06 00:24:30 GMT 2014,351,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/NqkDAkMSQdk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_18,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_18,Yellow,5,6,7,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:37 GMT 2014,Sat Sep 06 00:35:40 GMT 2014,963,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/qavuFes_nYA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_19,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_19,Green,7,7,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:27 GMT 2014,Sat Sep 06 00:31:54 GMT 2014,747,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/KM_QxwcBrSc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_20,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_20,Red,5,5,6,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:27 GMT 2014,Sat Sep 06 00:21:01 GMT 2014,154,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/yIUQrPmEHeY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_21,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_21,Yellow,7,7,6,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:22 GMT 2014,Sat Sep 06 00:28:13 GMT 2014,531,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/uTDs5cQdFyE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_22,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_22,Green,7,6,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:30 GMT 2014,Sat Sep 06 00:33:03 GMT 2014,813,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/i1OmqeNfKmQ,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_23,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_23,Red,6,5,7,6,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:52 GMT 2014,Sat Sep 06 00:26:08 GMT 2014,436,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/BesOQPpKMFE,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_24,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_24,Yellow,5,3,4,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:19 GMT 2014,Sat Sep 06 00:26:35 GMT 2014,436,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/Budxen0JJQA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_25,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_25,Green,6,5,5,6,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:24 GMT 2014,Sat Sep 06 00:29:25 GMT 2014,601,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/A682l-KTiZc,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_26,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_26,Red,6,7,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:25 GMT 2014,Sat Sep 06 00:20:31 GMT 2014,126,Red,Yellow,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/wcFfd6SWFTk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_27,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_27,Yellow,7,6,6,6,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:26 GMT 2014,Sat Sep 06 00:30:57 GMT 2014,691,Green,Red,Yellow,_4prmWQVXOQ,//www.youtube.com/embed/rmrXd2NFzyo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_28,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_28,Green,3,3,3,3,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:34 GMT 2014,Sat Sep 06 00:23:23 GMT 2014,289,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/6Ed1qxwcbNY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_29,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_29,Red,4,5,6,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:16:40 GMT 2014,Sat Sep 06 00:17:51 GMT 2014,71,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6AzmdbCCK5s,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_30,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_30,Yellow,5,2,6,6,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:31 GMT 2014,Sat Sep 06 00:22:18 GMT 2014,227,Red,Yellow,Green,_4prmWQVXOQ,//www.youtube.com/embed/-GFxZH-RmH4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_31,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_31,Green,6,5,4,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:20 GMT 2014,Sat Sep 06 00:28:46 GMT 2014,566,Green,Red,Yellow,WMwGQhpxRDE,//www.youtube.com/embed/W7_7LGEt1NA,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_32,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_32,Red,7,7,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:36 GMT 2014,Sat Sep 06 00:34:26 GMT 2014,890,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,6,7,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:29 GMT 2014,Sat Sep 06 00:21:41 GMT 2014,192,Yellow,Red,Green,_4prmWQVXOQ,//www.youtube.com/embed/5GZbVGgfrQU,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_34,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_34,Green,7,3,3,5,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:40 GMT 2014,Sat Sep 06 00:37:01 GMT 2014,1041,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,7,7,7,7,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:29 GMT 2014,Sat Sep 06 00:32:24 GMT 2014,775,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,2,1,1,2,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:19:34 GMT 2014,Sat Sep 06 00:33:36 GMT 2014,842,Yellow,Green,Red,_4prmWQVXOQ,//www.youtube.com/embed/xbNmUFqLG8c,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_37,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_37,Green,6,5,6,6,age_group_2,education_level_3,no,no,,
A34SLHI93BBV9E,Sat Sep 06 00:18:37 GMT 2014,Sat Sep 06 00:23:52 GMT 2014,315,Yellow,Red,Green,WMwGQhpxRDE,//www.youtube.com/embed/SUHBmkcj_T8,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_38,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_38,Red,5,6,7,6,age_group_2,education_level_3,no,no,,
A3749HUHYLI50L,Fri Sep 05 23:50:32 GMT 2014,Fri Sep 05 23:52:24 GMT 2014,112,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/yIUQrPmEHeY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_21,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_21,Yellow,5,5,5,5,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Sat Sep 06 00:01:14 GMT 2014,Sat Sep 06 00:08:19 GMT 2014,425,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/i1OmqeNfKmQ,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_23,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_23,Red,4,6,6,5,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Fri Sep 05 23:53:49 GMT 2014,Fri Sep 05 23:55:35 GMT 2014,106,Yellow,Green,Red,WMwGQhpxRDE,//www.youtube.com/embed/6Ed1qxwcbNY,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_29,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_29,Red,5,4,4,4,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Sat Sep 06 00:08:20 GMT 2014,Sat Sep 06 00:09:54 GMT 2014,94,Yellow,Red,Green,R74AZ5nJ0Bw,//www.youtube.com/embed/6AzmdbCCK5s,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_30,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_30,Yellow,2,4,4,4,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Sat Sep 06 00:09:55 GMT 2014,Sat Sep 06 00:10:32 GMT 2014,37,Yellow,Green,Red,R74AZ5nJ0Bw,//www.youtube.com/embed/c8b3OZe1wzo,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_33,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_33,Yellow,4,5,5,5,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Fri Sep 05 23:55:36 GMT 2014,Sat Sep 06 00:01:13 GMT 2014,337,Red,Yellow,Green,WMwGQhpxRDE,//www.youtube.com/embed/lEdqjXEjJN4,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_35,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_35,Red,4,4,4,4,age_group_2,education_level_1,yes,no,,
A3749HUHYLI50L,Fri Sep 05 23:52:24 GMT 2014,Fri Sep 05 23:53:48 GMT 2014,84,Green,Red,Yellow,R74AZ5nJ0Bw,//www.youtube.com/embed/Q4qVfdkerUk,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_36,https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_36,Yellow,4,4,4,4,age_group_2,education_level_1,yes,no,,
